geoid,name,metric,reason
13063,"Clayton County, Georgia",pct_responsible_exclusion,Retained
13063,"Clayton County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Retained
13063,"Clayton County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13063,"Clayton County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13063,"Clayton County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13063,"Clayton County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13115,"Floyd County, Georgia",pct_responsible_exclusion,Retained
13115,"Floyd County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13115,"Floyd County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13115,"Floyd County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13115,"Floyd County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13115,"Floyd County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13297,"Walton County, Georgia",pct_responsible_exclusion,Retained
13297,"Walton County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13297,"Walton County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13297,"Walton County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13297,"Walton County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Retained
13297,"Walton County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13149,"Heard County, Georgia",pct_responsible_exclusion,Retained
13149,"Heard County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13149,"Heard County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13149,"Heard County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13149,"Heard County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
13149,"Heard County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13107,"Emanuel County, Georgia",pct_responsible_exclusion,Retained
13107,"Emanuel County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13107,"Emanuel County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13107,"Emanuel County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13107,"Emanuel County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13107,"Emanuel County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13275,"Thomas County, Georgia",pct_responsible_exclusion,Retained
13275,"Thomas County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13275,"Thomas County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13275,"Thomas County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13275,"Thomas County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13275,"Thomas County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13175,"Laurens County, Georgia",pct_responsible_exclusion,Retained
13175,"Laurens County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13175,"Laurens County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13175,"Laurens County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13175,"Laurens County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13175,"Laurens County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13185,"Lowndes County, Georgia",pct_responsible_exclusion,Retained
13185,"Lowndes County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13185,"Lowndes County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13185,"Lowndes County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13185,"Lowndes County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13185,"Lowndes County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13207,"Monroe County, Georgia",pct_responsible_exclusion,Retained
13207,"Monroe County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13207,"Monroe County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13207,"Monroe County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13207,"Monroe County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13207,"Monroe County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13153,"Houston County, Georgia",pct_responsible_exclusion,Retained
13153,"Houston County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13153,"Houston County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13153,"Houston County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13153,"Houston County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13153,"Houston County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13157,"Jackson County, Georgia",pct_responsible_exclusion,Retained
13157,"Jackson County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13157,"Jackson County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13157,"Jackson County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13157,"Jackson County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Retained
13157,"Jackson County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13089,"DeKalb County, Georgia",pct_responsible_exclusion,Retained
13089,"DeKalb County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Retained
13089,"DeKalb County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Retained
13089,"DeKalb County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13089,"DeKalb County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Retained
13089,"DeKalb County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13015,"Bartow County, Georgia",pct_responsible_exclusion,Retained
13015,"Bartow County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13015,"Bartow County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13015,"Bartow County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13015,"Bartow County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13015,"Bartow County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13121,"Fulton County, Georgia",pct_responsible_exclusion,Retained
13121,"Fulton County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Retained
13121,"Fulton County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Retained
13121,"Fulton County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13121,"Fulton County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Retained
13121,"Fulton County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13247,"Rockdale County, Georgia",pct_responsible_exclusion,Retained
13247,"Rockdale County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13247,"Rockdale County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13247,"Rockdale County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13247,"Rockdale County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13247,"Rockdale County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13045,"Carroll County, Georgia",pct_responsible_exclusion,Retained
13045,"Carroll County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13045,"Carroll County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13045,"Carroll County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13045,"Carroll County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13045,"Carroll County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13217,"Newton County, Georgia",pct_responsible_exclusion,Retained
13217,"Newton County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13217,"Newton County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13217,"Newton County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13217,"Newton County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13217,"Newton County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13223,"Paulding County, Georgia",pct_responsible_exclusion,Retained
13223,"Paulding County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13223,"Paulding County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13223,"Paulding County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13223,"Paulding County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13223,"Paulding County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13151,"Henry County, Georgia",pct_responsible_exclusion,Retained
13151,"Henry County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Retained
13151,"Henry County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13151,"Henry County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13151,"Henry County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Retained
13151,"Henry County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13139,"Hall County, Georgia",pct_responsible_exclusion,Retained
13139,"Hall County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13139,"Hall County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13139,"Hall County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13139,"Hall County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13139,"Hall County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13097,"Douglas County, Georgia",pct_responsible_exclusion,Retained
13097,"Douglas County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13097,"Douglas County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13097,"Douglas County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13097,"Douglas County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13097,"Douglas County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13067,"Cobb County, Georgia",pct_responsible_exclusion,Retained
13067,"Cobb County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13067,"Cobb County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13067,"Cobb County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13067,"Cobb County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Retained
13067,"Cobb County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13135,"Gwinnett County, Georgia",pct_responsible_exclusion,Retained
13135,"Gwinnett County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Retained
13135,"Gwinnett County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Retained
13135,"Gwinnett County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13135,"Gwinnett County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Retained
13135,"Gwinnett County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13073,"Columbia County, Georgia",pct_responsible_exclusion,Retained
13073,"Columbia County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13073,"Columbia County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13073,"Columbia County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13073,"Columbia County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13073,"Columbia County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13057,"Cherokee County, Georgia",pct_responsible_exclusion,Retained
13057,"Cherokee County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13057,"Cherokee County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13057,"Cherokee County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13057,"Cherokee County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13057,"Cherokee County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13113,"Fayette County, Georgia",pct_responsible_exclusion,Retained
13113,"Fayette County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13113,"Fayette County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13113,"Fayette County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13113,"Fayette County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13113,"Fayette County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13117,"Forsyth County, Georgia",pct_responsible_exclusion,Retained
13117,"Forsyth County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13117,"Forsyth County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13117,"Forsyth County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13117,"Forsyth County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13117,"Forsyth County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13013,"Barrow County, Georgia",pct_responsible_exclusion,Retained
13013,"Barrow County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13013,"Barrow County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13013,"Barrow County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Retained
13013,"Barrow County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13013,"Barrow County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Retained
13003,"Atkinson County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13003,"Atkinson County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13003,"Atkinson County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13003,"Atkinson County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13003,"Atkinson County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13003,"Atkinson County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13005,"Bacon County, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
13005,"Bacon County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13005,"Bacon County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13005,"Bacon County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
13005,"Bacon County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13005,"Bacon County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Caregiver count MOE exceeds 50% of estimate
13007,"Baker County, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
13007,"Baker County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13007,"Baker County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13007,"Baker County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13007,"Baker County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13007,"Baker County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Unavailable MOE or zero percentage
13009,"Baldwin County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13009,"Baldwin County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13009,"Baldwin County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13009,"Baldwin County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13009,"Baldwin County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13009,"Baldwin County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13011,"Banks County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13011,"Banks County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13011,"Banks County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13011,"Banks County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13011,"Banks County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13011,"Banks County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13019,"Berrien County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13019,"Berrien County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13019,"Berrien County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13019,"Berrien County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13019,"Berrien County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13019,"Berrien County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Caregiver count MOE exceeds 50% of estimate
13023,"Bleckley County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13023,"Bleckley County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13023,"Bleckley County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13023,"Bleckley County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13023,"Bleckley County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13023,"Bleckley County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13025,"Brantley County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13025,"Brantley County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13025,"Brantley County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13025,"Brantley County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13025,"Brantley County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13025,"Brantley County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Caregiver count MOE exceeds 50% of estimate
13027,"Brooks County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13027,"Brooks County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13027,"Brooks County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13027,"Brooks County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13027,"Brooks County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13027,"Brooks County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13037,"Calhoun County, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
13037,"Calhoun County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13037,"Calhoun County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13037,"Calhoun County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
13037,"Calhoun County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
13037,"Calhoun County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13039,"Camden County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13039,"Camden County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13039,"Camden County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13039,"Camden County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Caregiver count MOE exceeds 50% of estimate
13039,"Camden County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13039,"Camden County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Caregiver count MOE exceeds 50% of estimate
13043,"Candler County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13043,"Candler County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13043,"Candler County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13043,"Candler County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13043,"Candler County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13043,"Candler County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13049,"Charlton County, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
13049,"Charlton County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13049,"Charlton County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13049,"Charlton County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
13049,"Charlton County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13049,"Charlton County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13053,"Chattahoochee County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13053,"Chattahoochee County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13053,"Chattahoochee County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13053,"Chattahoochee County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
13053,"Chattahoochee County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
13053,"Chattahoochee County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13059,"Clarke County, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
13059,"Clarke County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13059,"Clarke County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
13059,"Clarke County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13059,"Clarke County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
13059,"Clarke County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13061,"Clay County, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
13061,"Clay County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
13061,"Clay County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13061,"Clay County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
13061,"Clay County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
13061,"Clay County, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
13065,"Clinch County, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
13065,"Clinch County, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
13065,"Clinch County, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
13065,"Clinch County, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
13065,"Clinch County, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
